Shortname,Name,Paper,solvus,solidus,liquidus,Index,Co,Ni,Al,Cr,W,Ti,Ta,Nb,V,Mo,C,Zr,B,Ir,Re,Si,Fe,Y,Hf,Ge,Mn,Sc,Ru,Ce,Nd
Co-8.9Al-10.3W-0.1B,Co-9Al-11W-0.1B,"Pyczak, F. et al. The effect of tungsten content on the properties of L12-hardened Co-Al-W alloys. J. Alloys Compd. 632, 110–115 (2015).",974,1449,1479,,80.7,0,8.9,0,10.3,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.5Al-8.7W-0.1B,Co-9Al-9W-0.1B,"Pyczak, F. et al. The effect of tungsten content on the properties of L12-hardened Co-Al-W alloys. J. Alloys Compd. 632, 110–115 (2015).",927,1459,1475,,82.7,0,8.5,0,8.7,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.5Al-7.4W-0.1B,Co-9Al-8W-0.1B,"Pyczak, F. et al. The effect of tungsten content on the properties of L12-hardened Co-Al-W alloys. J. Alloys Compd. 632, 110–115 (2015).",920,1457,1486,,84,0,8.5,0,7.4,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.8Ni-9.2Al-5.1W-4.1Ti-1.Ta,Co-30Ni,"Qu, S. et al. Microstructural evolution and compression property of a novel ??-strengthened directionally solidified CoNi-base superalloy. Mater. Sci. Eng. A 761, (2019).",1166,1344,1403,,49.82,30.83,9.16,0,5.09,4.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-10.6Al-8.3W-1.6Ti-1.2Nb,TiNb,"Rhein, R. K. et al. Creep Behavior of Quinary ??-Strengthened Co-Based Superalloys. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 49, 4090–4098 (2018).",1087,1362,1423,,78.3,0,10.6,0,8.3,1.6,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-11.3Al-7.9W-1.1Ta-0.9Nb,TaNb,"Rhein, R. K. et al. Creep Behavior of Quinary ??-Strengthened Co-Based Superalloys. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 49, 4090–4098 (2018).",1074,1370,1430,,78.8,0,11.3,0,7.9,0,1.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-2.Ti-2.Ta-12.V,Co-12V-2Ta-2Ti,"Ruan, J. et al. Accelerated design of novel W-free high-strength Co-base superalloys with extremely wide ?/?? region by machine learning and CALPHAD methods. Acta Mater. 186, 425–433 (2020).",1044,1324,,,84,0,0,0,0,2,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-2.Al-2.Ta-12.V,Co-12V-2Ta-2Al,"Ruan, J. et al. Accelerated design of novel W-free high-strength Co-base superalloys with extremely wide ?/?? region by machine learning and CALPHAD methods. Acta Mater. 186, 425–433 (2020).",983,1371,,after homogenizing 16 hr,84,0,2,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-2.Ta-12.V,Co-12V-2Ta,"Ruan, J. et al. Accelerated design of novel W-free high-strength Co-base superalloys with extremely wide ?/?? region by machine learning and CALPHAD methods. Acta Mater. 186, 425–433 (2020).",974,1379,,,86,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-16.Ni-9.5Al-6.Cr-5.W-2.8Ta,2.8Ta,"Shi, L., Yu, J. J., Cui, C. Y. & Sun, X. F. Effect of Ta additions on microstructure and mechanical properties of a single-crystal Co-Al-W-base alloy. Mater. Lett. 149, 58–61 (2015).",1100,1395,1426,,60.7,16,9.5,6,5,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-16.Ni-9.5Al-6.Cr-5.W-1.8Ta,1.8Ta,"Shi, L., Yu, J. J., Cui, C. Y. & Sun, X. F. Effect of Ta additions on microstructure and mechanical properties of a single-crystal Co-Al-W-base alloy. Mater. Lett. 149, 58–61 (2015).",1040,1412,1434,,61.7,16,9.5,6,5,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-16.Ni-9.5Al-6.Cr-5.W,0Ta,"Shi, L., Yu, J. J., Cui, C. Y. & Sun, X. F. Effect of Ta additions on microstructure and mechanical properties of a single-crystal Co-Al-W-base alloy. Mater. Lett. 149, 58–61 (2015).",930,1428,1444,,63.5,16,9.5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-17.Ni-9.Al-5.W-3.Ti,3Ti,"Shi, L., Yu, J. J., Cui, C. Y. & Sun, X. F. Microstructural stability and tensile properties of a Ti-containing single-crystal Co-Ni-Al-W-base alloy. Mater. Sci. Eng. A 646, 45–51 (2015).",1080,1369,1424,,66,17,9,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-17.Ni-10.Al-6.Cr-5.W-2.7Ta,5W,"Shi, L., Yu, J. J., Cui, C. Y. & Sun, X. F. Temperature dependence of deformation behavior in a Co-Al-W-base single crystal superalloy. Mater. Sci. Eng. A 620, 36–43 (2015).",1100,1395,1426,,59.3,17,10,6,5,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-60.Ni-10.Al-7.5W,Co-60Ni-10Al-7.5W,"Shinagawa, K. et al. Phase equilibria and microstructure on ?? phase in Co-Ni-Al-W system. Mater. Trans. 49, 1474–1479 (2008).",1130,1449,,,22.5,60,10,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-80.Ni-10.Al-10.W,Co-80Ni-10Al-10W,"Shinagawa, K. et al. Phase equilibria and microstructure on ?? phase in Co-Ni-Al-W system. Mater. Trans. 49, 1474–1479 (2008).",1225,1448,,,0,80,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-70.Ni-10.Al-10.W,Co-70Ni-10Al-10W,"Shinagawa, K. et al. Phase equilibria and microstructure on ?? phase in Co-Ni-Al-W system. Mater. Trans. 49, 1474–1479 (2008).",1204,1448,,,10,70,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-60.Ni-10.Al-10.W,Co-60Ni-10Al-10W,"Shinagawa, K. et al. Phase equilibria and microstructure on ?? phase in Co-Ni-Al-W system. Mater. Trans. 49, 1474–1479 (2008).",1170,1442,,,20,60,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-50.Ni-10.Al-10.W,Co-50Ni-10Al-10W,"Shinagawa, K. et al. Phase equilibria and microstructure on ?? phase in Co-Ni-Al-W system. Mater. Trans. 49, 1474–1479 (2008).",1150,1439,,,30,50,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-40.Ni-10.Al-10.W,40Ni-10Al-10W,"Shinagawa, K. et al. Phase equilibria and microstructure on ?? phase in Co-Ni-Al-W system. Mater. Trans. 49, 1474–1479 (2008).",1123,1439,1439,,40,40,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-40.Ni-10.Al-10.W,Co-40Ni-10Al-10W,"Shinagawa, K. et al. Phase equilibria and microstructure on ?? phase in Co-Ni-Al-W system. Mater. Trans. 49, 1474–1479 (2008).",1122,1438,,,40,40,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-50.Ni-10.Al-7.5W,Co-50Ni-10Al-7.5W,"Shinagawa, K. et al. Phase equilibria and microstructure on ?? phase in Co-Ni-Al-W system. Mater. Trans. 49, 1474–1479 (2008).",1109,1444,,,32.5,50,10,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.Ni-10.Al-10.W,30Ni-10Al-10W,"Shinagawa, K. et al. Phase equilibria and microstructure on ?? phase in Co-Ni-Al-W system. Mater. Trans. 49, 1474–1479 (2008).",1096,1439,1439,,50,30,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.Ni-10.Al-10.W,Co-30Ni-10Al-10W,"Shinagawa, K. et al. Phase equilibria and microstructure on ?? phase in Co-Ni-Al-W system. Mater. Trans. 49, 1474–1479 (2008).",1095,1436,,,50,30,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-40.Ni-10.Al-7.5W,40Ni-10Al-7.5W,"Shinagawa, K. et al. Phase equilibria and microstructure on ?? phase in Co-Ni-Al-W system. Mater. Trans. 49, 1474–1479 (2008).",1075,1444,1444,,42.5,40,10,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-40.Ni-10.Al-7.5W,Co-40Ni-10Al-7.5W,"Shinagawa, K. et al. Phase equilibria and microstructure on ?? phase in Co-Ni-Al-W system. Mater. Trans. 49, 1474–1479 (2008).",1075,1445,,,42.5,40,10,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.Ni-10.Al-7.5W,30Ni-10Al-7.5W,"Shinagawa, K. et al. Phase equilibria and microstructure on ?? phase in Co-Ni-Al-W system. Mater. Trans. 49, 1474–1479 (2008).",1049,1447,1447,,52.5,30,10,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.Ni-10.Al-7.5W,Co-30Ni-10Al-7.5W,"Shinagawa, K. et al. Phase equilibria and microstructure on ?? phase in Co-Ni-Al-W system. Mater. Trans. 49, 1474–1479 (2008).",1049,1447,,,52.5,30,10,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-0.Ni-10.Al-10.W,Co-0Ni-10Al-10W,"Shinagawa, K. et al. Phase equilibria and microstructure on ?? phase in Co-Ni-Al-W system. Mater. Trans. 49, 1474–1479 (2008).",1031,1440,,,80,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-3.5Ta,Co-3.5Ta,"Shinagawa, K. et al. Phase equilibria and thermodynamic calculation of the Co-Ta binary system. Intermetallics 49, 87–97 (2014).",944.7,1428.5,1463.7,,96.5,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-34.8Ni-14.Al-3.3Cr-4.4W-3.5Ta,SB-CoNi-8,"Stewart, C. A., Murray, S. P., Suzuki, A., Pollock, T. M. & Levi, C. G. Accelerated discovery of oxidation resistant CoNi-base ?/?’ alloys with high L12 solvus and low density. Mater. Des. 189, (2020).",1233,1324,,,40,34.8,14,3.3,4.4,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-37.1Ni-13.1Al-5.5Cr-1.W-3.5Ta,SB-CoNi-10,"Stewart, C. A., Murray, S. P., Suzuki, A., Pollock, T. M. & Levi, C. G. Accelerated discovery of oxidation resistant CoNi-base ?/?’ alloys with high L12 solvus and low density. Mater. Des. 189, (2020).",1196,1340,,,39.8,37.1,13.1,5.5,1,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-35.2Ni-14.3Al-5.9Cr-1.W-3.2Ta,SB-CoNi-9,"Stewart, C. A., Murray, S. P., Suzuki, A., Pollock, T. M. & Levi, C. G. Accelerated discovery of oxidation resistant CoNi-base ?/?’ alloys with high L12 solvus and low density. Mater. Des. 189, (2020).",1191,1331,,,40.4,35.2,14.3,5.9,1,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.8Al-9.8W-2.Ta,2Ta,"Suzuki, A. & Pollock, T. M. High-temperature strength and deformation of ?/?? two-phase Co-Al-W-base alloys. Acta Mater. 56, 1288–1297 (2008).",1079,1407,1451,,79.4,0,8.8,0,9.8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.4Al-10.7W,11W,"Suzuki, A. & Pollock, T. M. High-temperature strength and deformation of ?/?? two-phase Co-Al-W-base alloys. Acta Mater. 56, 1288–1297 (2008).",1033,1451,1477,,79.9,0,9.4,0,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.2Al-9.W,9W,"Suzuki, A. & Pollock, T. M. High-temperature strength and deformation of ?/?? two-phase Co-Al-W-base alloys. Acta Mater. 56, 1288–1297 (2008).",1000,1458,1490,,81.8,0,9.2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.8Al-9.8W-2.Re,2Re,"Suzuki, A. & Pollock, T. M. High-temperature strength and deformation of ?/?? two-phase Co-Al-W-base alloys. Acta Mater. 56, 1288–1297 (2008).",994,1469,1493,,79.4,0,8.8,0,9.8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Co-7.8Al-4.5Cr-7.8W-2.Ta,CrTa,"Suzuki, A. & Pollock, T. M. High-temperature strength and deformation of ?/?? two-phase Co-Al-W-base alloys. Acta Mater. 56, 1288–1297 (2008).",960,1412,1453,,77.9,0,7.8,4.5,7.8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.Al-9.W-2.Ta,Co–9Al–9W-2Ta,"Suzuki, A., DeNolf, G. C. & Pollock, T. M. Flow stress anomalies in ?/?? two-phase Co-Al-W-base alloys. Scr. Mater. 56, 385–388 (2007).",1079,1407,1451,,80,0,9,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.Al-9.W,Co–9Al–9W,"Suzuki, A., DeNolf, G. C. & Pollock, T. M. Flow stress anomalies in ?/?? two-phase Co-Al-W-base alloys. Scr. Mater. 56, 385–388 (2007).",964,1458,1490,,82,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-6.7Al-8.1W-6.2Ti,6Ti,"Titus, M. S., Suzuki, A. & Pollock, T. M. High Temperature Creep of New L1 2-containing Cobalt-base Superalloys. (2012).",1085,1233,1394,,79,0,6.7,0,8.1,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.8Al-9.8W-2.Ta,2Ta,"Titus, M. S., Suzuki, A. & Pollock, T. M. High Temperature Creep of New L1 2-containing Cobalt-base Superalloys. (2012).",1079,1406,1445,,79.4,0,8.8,0,9.8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.4Al-10.7W,Ternary,"Titus, M. S., Suzuki, A. & Pollock, T. M. High Temperature Creep of New L1 2-containing Cobalt-base Superalloys. (2012).",1033,1445,1479,,79.9,0,9.4,0,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-7.8Al-4.5Cr-7.8W-1.5Ta,CrTa,"Titus, M. S., Suzuki, A. & Pollock, T. M. High Temperature Creep of New L1 2-containing Cobalt-base Superalloys. (2012).",975,1412,1452,,78.4,0,7.8,4.5,7.8,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.1Al-9.2W,Co-9Al-9W,"Tomaszewska, A., Moskal, G., Migas, D., Miku?kiewicz, M. & Maci?g, T. Thermal parameters determination of Co–Al–W as-cast alloy homogenization by DTA analysis. J. Therm. Anal. Calorim. 134, 157–164 (2018).",1005,1447,,,81.7,0,9.1,0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-32.Ni-8.Al-6.Cr-5.W-2.5Ti-1.5Ta-0.4Si-0.1Hf,ERBOCo-1,"Volz, N. et al. Thermophysical and Mechanical Properties of Advanced Single Crystalline Co-base Superalloys. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 49, 4099–4109 (2018).",1174,1319,1400,,44.5,32,8,6,5,2.5,1.5,0,0,0,0,0,0,0,0,0.4,0,0,0.1,0,0,0,0,0,0
Co-32.Ni-8.Al-6.Cr-5.7W-2.5Ti-1.8Ta-0.4Si-0.1Hf,ERBOCo-4,"Volz, N. et al. Thermophysical and Mechanical Properties of Advanced Single Crystalline Co-base Superalloys. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 49, 4099–4109 (2018).",1169,1343,1384,,43.5,32,8,6,5.7,2.5,1.8,0,0,0,0,0,0,0,0,0.4,0,0,0.1,0,0,0,0,0,0
Co-32.Ni-8.Al-6.Cr-5.W-2.5Ti-1.5Ta-1.Re-0.4Si-0.1Hf,ERBOCo-3,"Volz, N. et al. Thermophysical and Mechanical Properties of Advanced Single Crystalline Co-base Superalloys. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 49, 4099–4109 (2018).",1160,1323,1412,,43.5,32,8,6,5,2.5,1.5,0,0,0,0,0,0,0,1,0.4,0,0,0.1,0,0,0,0,0,0
Co-45.Ni-9.Al-10.W,45Ni,"Xue, F. et al. Effects of Ni on microstructural evolution and ?’ dissolution of novel Co-Al-W base alloys. Jinshu Xuebao/Acta Metall. Sin. 50, 845–853 (2014).",1079,1465,,,36,45,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-35.Ni-9.Al-10.W,35Ni,"Xue, F. et al. Effects of Ni on microstructural evolution and ?’ dissolution of novel Co-Al-W base alloys. Jinshu Xuebao/Acta Metall. Sin. 50, 845–853 (2014).",1049,1464,,,46,35,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-25.Ni-9.Al-10.W,25Ni,"Xue, F. et al. Effects of Ni on microstructural evolution and ?’ dissolution of novel Co-Al-W base alloys. Jinshu Xuebao/Acta Metall. Sin. 50, 845–853 (2014).",1037,1464,,,56,25,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-15.Ni-9.Al-10.W,15Ni,"Xue, F. et al. Effects of Ni on microstructural evolution and ?’ dissolution of novel Co-Al-W base alloys. Jinshu Xuebao/Acta Metall. Sin. 50, 845–853 (2014).",1030,1460,,,66,15,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.Al-10.W-2.Ta,2Ta,"Xue, F., Wang, M. & Feng, Q. Alloying Effects on Heat-Treated Microstructure in Co-Al-W-Base Superalloys at 1300°C and 900°C. Superalloys 2012 813–821 (2012) doi:10.1002/9781118516430.ch90.",1100,1412,1455,,79,0,9,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.Al-10.W-2.Ti,2Ti,"Xue, F., Wang, M. & Feng, Q. Alloying Effects on Heat-Treated Microstructure in Co-Al-W-Base Superalloys at 1300°C and 900°C. Superalloys 2012 813–821 (2012) doi:10.1002/9781118516430.ch90.",1065,1408,1468,,79,0,9,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.Al-10.W-2.Nb,2Nb,"Xue, F., Wang, M. & Feng, Q. Alloying Effects on Heat-Treated Microstructure in Co-Al-W-Base Superalloys at 1300°C and 900°C. Superalloys 2012 813–821 (2012) doi:10.1002/9781118516430.ch90.",1047,1405,1464,,79,0,9,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.Al-10.W,baseline,"Xue, F., Wang, M. & Feng, Q. Alloying Effects on Heat-Treated Microstructure in Co-Al-W-Base Superalloys at 1300°C and 900°C. Superalloys 2012 813–821 (2012) doi:10.1002/9781118516430.ch90.",1029,1459,1476,,81,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.Al-10.W-2.Mo,2Mo,"Xue, F., Wang, M. & Feng, Q. Alloying Effects on Heat-Treated Microstructure in Co-Al-W-Base Superalloys at 1300°C and 900°C. Superalloys 2012 813–821 (2012) doi:10.1002/9781118516430.ch90.",1018,1440,1468,,79,0,9,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.Al-10.W-2.V,2V,"Xue, F., Wang, M. & Feng, Q. Alloying Effects on Heat-Treated Microstructure in Co-Al-W-Base Superalloys at 1300°C and 900°C. Superalloys 2012 813–821 (2012) doi:10.1002/9781118516430.ch90.",997,1443,1472,,79,0,9,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-3.Al-2.6W-13.5Ti,Co-13Ti-3W-3Al,"Yoo, B., Im, H. J., Seol, J. B. & Choi, P. P. On the microstructural evolution and partitioning behavior of L12-structured ??-based Co-Ti-W alloys upon Cr and Al alloying. Intermetallics 104, 97–102 (2019).",1169,1209,1311,,80.9,0,3,0,2.6,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-2.1Ni-2.7W-13.2Ti,Co-13Ti-3W-2Cr,"Yoo, B., Im, H. J., Seol, J. B. & Choi, P. P. On the microstructural evolution and partitioning behavior of L12-structured ??-based Co-Ti-W alloys upon Cr and Al alloying. Intermetallics 104, 97–102 (2019).",1158,1199,1315,,82,2.1,0,0,2.7,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-4.2Ni-4.9W-12.7Ti,Co-13Ti-3W-4Cr,"Yoo, B., Im, H. J., Seol, J. B. & Choi, P. P. On the microstructural evolution and partitioning behavior of L12-structured ??-based Co-Ti-W alloys upon Cr and Al alloying. Intermetallics 104, 97–102 (2019).",1157,1192,1313,,78.2,4.2,0,0,4.9,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-5.6Al-2.6W-13.3Ti,Co-13Ti-3W-6Al,"Yoo, B., Im, H. J., Seol, J. B. & Choi, P. P. On the microstructural evolution and partitioning behavior of L12-structured ??-based Co-Ti-W alloys upon Cr and Al alloying. Intermetallics 104, 97–102 (2019).",1153,1202,1311,,78.5,0,5.6,0,2.6,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-3.1W-14.7Ti,Co-15Ti-3W,"Yoo, B., Im, H. J., Seol, J. B. & Choi, P. P. On the microstructural evolution and partitioning behavior of L12-structured ??-based Co-Ti-W alloys upon Cr and Al alloying. Intermetallics 104, 97–102 (2019).",1144,1216,1318,,82.2,0,0,0,3.1,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-15.Cr-11.Ti,CTC-1,"Zenk, C. H. et al. A novel type of Co–Ti–Cr-base ?/?? superalloys with low mass density. Acta Mater. 135, 244–251 (2017).",1135,1153,1327,,74,0,0,15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-37.5Ni-9.Al-8.Cr-9.W-0.04B,NC50,"Zenk, C. H. et al. Intermediate Co/Ni-base model superalloys - Thermophysical properties, creep and oxidation. Scr. Mater. 112, 83–86 (2016).",1038,1410,1452,,36.46,37.5,9,8,9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
Co-18.8Ni-9.Al-8.Cr-9.W-0.04B,NC75,"Zenk, C. H. et al. Intermediate Co/Ni-base model superalloys - Thermophysical properties, creep and oxidation. Scr. Mater. 112, 83–86 (2016).",975,1412,1454,,55.16,18.8,9,8,9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.Al-8.Cr-9.W-0.04B,NC100,"Zenk, C. H. et al. Intermediate Co/Ni-base model superalloys - Thermophysical properties, creep and oxidation. Scr. Mater. 112, 83–86 (2016).",951,1413,1456,,73.96,0,9,8,9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
Co-37.5Ni-9.Al-8.Cr-7.3W-0.04B,ERBO-NC50_8Cr,"Zenk, C. H. et al. The role of the base element in ? strengthened cobalt/nickel-base superalloys. Proc. Int. Symp. Superalloys 2016-Janua, 971–980 (2016).",1040,1410,1452,,38.16,37.5,9,8,7.3,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
Co-41.5Ni-9.6Al-7.4W-0.04B,ERBO-NC50_0Cr,"Zenk, C. H. et al. The role of the base element in ? strengthened cobalt/nickel-base superalloys. Proc. Int. Symp. Superalloys 2016-Janua, 971–980 (2016).",1027,1445,1479,,41.48,41.5,9.6,0,7.38,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
Co-20.8Ni-9.2Al-7.4W-0.04B,ERBO-NC75_0Cr,"Zenk, C. H. et al. The role of the base element in ? strengthened cobalt/nickel-base superalloys. Proc. Int. Symp. Superalloys 2016-Janua, 971–980 (2016).",984,1447,1477,,62.6,20.75,9.2,0,7.41,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
Co-18.8Ni-9.2Al-8.Cr-7.6W-0.04B,ERBO-NC75_8Cr,"Zenk, C. H. et al. The role of the base element in ? strengthened cobalt/nickel-base superalloys. Proc. Int. Symp. Superalloys 2016-Janua, 971–980 (2016).",975,1422,1455,,56.41,18.75,9.2,8,7.6,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.4Al-7.5W-0.04B,ERBO-NC100_0Cr,"Zenk, C. H. et al. The role of the base element in ? strengthened cobalt/nickel-base superalloys. Proc. Int. Symp. Superalloys 2016-Janua, 971–980 (2016).",958,1447,1477,,83.03,0,9.4,0,7.53,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.7Al-8.Cr-7.9W-0.04B,ERBO-NC100_8Cr,"Zenk, C. H. et al. The role of the base element in ? strengthened cobalt/nickel-base superalloys. Proc. Int. Symp. Superalloys 2016-Janua, 971–980 (2016).",950,1412,1452,,75.36,0,8.7,8,7.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
Co-1.4Al-1.3W-10.3Ti,WF,"Zenk, C. H., Neumeier, S., Stone, H. J. & Göken, M. Mechanical properties and lattice misfit of ?/?’ strengthened Co-base superalloys in the Co-W-Al-Ti quaternary system. Intermetallics 55, 28–39 (2014).",1037,1274,1357,,87,0,1.4,0,1.3,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-2.8Al-2.5W-8.5Ti,WE,"Zenk, C. H., Neumeier, S., Stone, H. J. & Göken, M. Mechanical properties and lattice misfit of ?/?’ strengthened Co-base superalloys in the Co-W-Al-Ti quaternary system. Intermetallics 55, 28–39 (2014).",1035,1276,1383,,86.2,0,2.8,0,2.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-4.5Al-4.1W-6.1Ti,WD,"Zenk, C. H., Neumeier, S., Stone, H. J. & Göken, M. Mechanical properties and lattice misfit of ?/?’ strengthened Co-base superalloys in the Co-W-Al-Ti quaternary system. Intermetallics 55, 28–39 (2014).",1032,1322,1414,,85.3,0,4.5,0,4.1,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-7.Al-6.1W-3.7Ti,WC,"Zenk, C. H., Neumeier, S., Stone, H. J. & Göken, M. Mechanical properties and lattice misfit of ?/?’ strengthened Co-base superalloys in the Co-W-Al-Ti quaternary system. Intermetallics 55, 28–39 (2014).",1017,1365,1435,,83.2,0,7,0,6.1,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
